Contract Symbol,Last Trade Date,Strike,Last Price,Bid,Ask,Change,Percent Change,Volume,Open Interest,Implied Volatility
AAPL230428P00095000,2023-04-10 14:46:40+00:00,95.0,0.01,0.0,0.01,0.0,0.0,1.0,2,1.6875015625,False,REGULAR,USD
AAPL230428P00100000,2023-04-24 14:20:31+00:00,100.0,0.01,0.0,0.01,0.0,0.0,2.0,416,1.5000025,False,REGULAR,USD
AAPL230428P00105000,2023-04-20 18:22:57+00:00,105.0,0.01,0.0,0.01,0.0,0.0,1150.0,3456,1.3750031249999999,False,REGULAR,USD
AAPL230428P00110000,2023-04-24 17:33:33+00:00,110.0,0.01,0.0,0.01,0.0,0.0,1.0,1562,1.2500037499999999,False,REGULAR,USD
AAPL230428P00115000,2023-04-21 19:33:50+00:00,115.0,0.01,0.0,0.01,0.0,0.0,1816.0,3490,1.125004375,False,REGULAR,USD
AAPL230428P00120000,2023-04-21 19:52:38+00:00,120.0,0.01,0.0,0.01,0.0,0.0,1836.0,6253,0.98437515625,False,REGULAR,USD
AAPL230428P00125000,2023-04-21 19:07:14+00:00,125.0,0.01,0.0,0.01,0.0,0.0,506.0,2686,0.87500125,False,REGULAR,USD
AAPL230428P00130000,2023-04-25 18:25:50+00:00,130.0,0.01,0.0,0.0,0.0,0.0,1.0,1571,0.500005,False,REGULAR,USD
AAPL230428P00135000,2023-04-25 17:24:47+00:00,135.0,0.01,0.0,0.01,0.0,0.0,13.0,5201,0.64062859375,False,REGULAR,USD
AAPL230428P00136000,2023-04-24 16:20:03+00:00,136.0,0.01,0.0,0.01,0.0,0.0,32.0,425,0.6250037500000001,False,REGULAR,USD
AAPL230428P00137000,2023-04-24 13:39:20+00:00,137.0,0.01,0.0,0.01,0.0,0.0,3.0,542,0.5937540625000001,False,REGULAR,USD
AAPL230428P00138000,2023-04-25 13:30:06+00:00,138.0,0.01,0.0,0.01,0.0,0.0,3.0,532,0.57812921875,False,REGULAR,USD
AAPL230428P00139000,2023-04-25 16:03:21+00:00,139.0,0.01,0.0,0.01,0.0,0.0,1.0,1133,0.5625043750000001,False,REGULAR,USD
AAPL230428P00140000,2023-04-25 17:16:48+00:00,140.0,0.01,0.0,0.01,0.0,0.0,2.0,5489,0.5312546875,False,REGULAR,USD
AAPL230428P00141000,2023-04-25 18:54:57+00:00,141.0,0.01,0.01,0.02,0.0,0.0,3.0,4691,0.570316796875,False,REGULAR,USD
AAPL230428P00142000,2023-04-25 18:28:56+00:00,142.0,0.01,0.01,0.02,0.0,0.0,93.0,1771,0.5468795312500001,False,REGULAR,USD
AAPL230428P00143000,2023-04-25 18:39:45+00:00,143.0,0.01,0.01,0.02,0.0,0.0,134.0,1388,0.523442265625,False,REGULAR,USD
AAPL230428P00144000,2023-04-25 16:52:50+00:00,144.0,0.02,0.01,0.02,0.01,100.0,412.0,443,0.500005,False,REGULAR,USD
AAPL230428P00145000,2023-04-25 17:24:47+00:00,145.0,0.02,0.01,0.02,0.01,100.0,54.0,2878,0.49219257812500006,False,REGULAR,USD
AAPL230428P00146000,2023-04-25 18:32:05+00:00,146.0,0.01,0.01,0.02,0.0,0.0,4.0,1423,0.4687553125,False,REGULAR,USD
AAPL230428P00147000,2023-04-25 18:55:28+00:00,147.0,0.02,0.02,0.03,0.0,0.0,17.0,2212,0.46484910156250003,False,REGULAR,USD
AAPL230428P00148000,2023-04-25 18:41:14+00:00,148.0,0.02,0.02,0.03,0.0,0.0,34.0,2920,0.4414118359375,False,REGULAR,USD
AAPL230428P00149000,2023-04-25 18:34:00+00:00,149.0,0.02,0.02,0.03,0.0,0.0,62.0,2507,0.41797457031249996,False,REGULAR,USD
AAPL230428P00150000,2023-04-25 19:06:01+00:00,150.0,0.02,0.02,0.03,-0.01,-33.333336,1377.0,9433,0.39063109375,False,REGULAR,USD
AAPL230428P00152500,2023-04-25 18:59:16+00:00,152.5,0.05,0.04,0.05,0.010000002,25.000006,1273.0,4536,0.35547519531249994,False,REGULAR,USD
AAPL230428P00155000,2023-04-25 19:11:02+00:00,155.0,0.1,0.09,0.1,0.040000003,66.66667,3318.0,20769,0.32617861328125,False,REGULAR,USD
AAPL230428P00157500,2023-04-25 19:10:57+00:00,157.5,0.19,0.19,0.19,0.060000002,46.153847,4047.0,8254,0.2919992675781249,False,REGULAR,USD
AAPL230428P00160000,2023-04-25 19:11:28+00:00,160.0,0.43,0.44,0.45,0.17000002,65.38463,25950.0,32198,0.273444765625,False,REGULAR,USD
AAPL230428P00162500,2023-04-25 19:11:15+00:00,162.5,1.0,1.02,1.03,0.36,56.250008,36720.0,13915,0.2600171655273438,False,REGULAR,USD
AAPL230428P00165000,2023-04-25 19:11:33+00:00,165.0,2.02,2.06,2.07,0.62,44.285713,62405.0,20963,0.24390404541015626,True,REGULAR,USD
AAPL230428P00167500,2023-04-25 19:09:48+00:00,167.5,3.68,3.65,3.8,0.8700001,30.96086,5707.0,14503,0.24829853271484376,True,REGULAR,USD
AAPL230428P00170000,2023-04-25 18:39:44+00:00,170.0,5.6,5.75,6.0,0.75,15.463918,1243.0,6977,0.27246821289062495,True,REGULAR,USD
AAPL230428P00172500,2023-04-25 19:04:21+00:00,172.5,8.25,8.3,8.4,1.0500002,14.583336,182.0,382,0.313483427734375,True,REGULAR,USD
AAPL230428P00175000,2023-04-25 19:07:32+00:00,175.0,10.73,10.85,11.0,0.47999954,4.6829224,50.0,459,0.42578699218750005,True,REGULAR,USD
AAPL230428P00177500,2023-04-25 19:07:32+00:00,177.5,13.19,13.25,13.45,0.03999996,0.30418223,21.0,12,0.47363807617187503,True,REGULAR,USD
AAPL230428P00180000,2023-04-25 17:22:44+00:00,180.0,15.9,15.8,16.0,1.0499992,7.0707016,29.0,18,0.5117236328125,True,REGULAR,USD
AAPL230428P00182500,2023-04-24 14:13:00+00:00,182.5,17.35,18.25,18.4,0.0,0.0,4.0,7,0.51562984375,True,REGULAR,USD
AAPL230428P00185000,2023-04-25 17:22:44+00:00,185.0,20.9,20.8,21.0,2.4499989,13.279125,31.0,1,0.63086306640625,True,REGULAR,USD
AAPL230428P00187500,2023-04-20 19:11:54+00:00,187.5,21.25,23.3,23.5,0.0,0.0,nan,0,0.6884796777343751,True,REGULAR,USD
AAPL230428P00195000,2023-03-28 13:30:45+00:00,195.0,36.89,30.7,30.95,0.0,0.0,1.0,0,0.7753928710937501,True,REGULAR,USD
AAPL230428P00200000,2023-04-24 13:57:57+00:00,200.0,34.5,35.35,36.2,0.0,0.0,2.0,0,0.7812521875,True,REGULAR,USD
AAPL230428P00205000,2023-03-27 13:33:59+00:00,205.0,44.25,40.8,41.25,0.0,0.0,nan,0,1.154301103515625,True,REGULAR,USD
AAPL230428P00210000,2023-04-05 14:58:26+00:00,210.0,46.54,45.7,46.3,0.0,0.0,nan,0,1.2343788281249999,True,REGULAR,USD
AAPL230428P00225000,2023-04-12 15:48:39+00:00,225.0,63.5,60.5,60.9,0.0,0.0,nan,0,1.40625296875,True,REGULAR,USD
AAPL230428P00235000,2023-04-24 13:34:16+00:00,235.0,70.2,70.8,71.45,0.0,0.0,1.0,0,1.787110439453125,True,REGULAR,USD
